id;name;geoid;geoname;value;datetime
600;Precio mercado SPOT Diario España;3;España;196.84;2022-01-06T14:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;189.89;2022-01-06T15:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;202.17;2022-01-06T16:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;222.31;2022-01-06T17:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;273.44;2022-01-06T18:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;278.36;2022-01-06T19:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;251.71;2022-01-06T20:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;229.96;2022-01-06T21:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;216.44;2022-01-06T22:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;210;2022-01-06T23:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;213.47;2022-01-07T00:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;189;2022-01-07T01:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;180;2022-01-07T02:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;164.9;2022-01-07T03:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;162.8;2022-01-07T04:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;165;2022-01-07T05:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;165.2;2022-01-07T06:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;215.89;2022-01-07T07:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;243.84;2022-01-07T08:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;250.01;2022-01-07T09:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;240;2022-01-07T10:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;232.53;2022-01-07T11:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;216.28;2022-01-07T12:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;211.94;2022-01-07T13:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;207.05;2022-01-07T14:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;210.11;2022-01-07T15:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;220.21;2022-01-07T16:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;243.84;2022-01-07T17:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;260;2022-01-07T18:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;250;2022-01-07T19:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;243.84;2022-01-07T20:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;243.84;2022-01-07T21:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;235.69;2022-01-07T22:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;215.1;2022-01-07T23:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;270.02;2022-01-08T00:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;237.86;2022-01-08T01:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;215.89;2022-01-08T02:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;211.44;2022-01-08T03:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;200.9;2022-01-08T04:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;200;2022-01-08T05:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;201.36;2022-01-08T06:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;209.09;2022-01-08T07:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;215.89;2022-01-08T08:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;231;2022-01-08T09:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;228.95;2022-01-08T10:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;215.39;2022-01-08T11:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;206.68;2022-01-08T12:00:00+01:00
